Genome ID,Genome Name,Other Names,Family,Genus,Species,Strain,Serovar,Segment,Subtype,H5 Clade,Clade,Subclade,Completion Date,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Size,GC Content,Collection Date,Collection Year,Geographic Group,Geographic Location,Host Name,Host Common Name,Host Group,Date Inserted,Date Modified
11320.58854,Influenza A virus SRR28834854,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-010071-004/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41100351,,SRR28834854,,2280,45.394737,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:43.793Z,2024-06-09T21:02:43.793Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,4,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,1704,41.90141,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.433Z,2024-06-09T21:02:44.433Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,7,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,982,49.796333,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.042Z,2024-06-09T21:02:44.042Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,6,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,1410,43.90071,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.125Z,2024-06-09T21:02:44.125Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,8,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,838,45.823387,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.202Z,2024-06-09T21:02:44.202Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,5,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,1497,47.76219,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.279Z,2024-06-09T21:02:44.279Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,1,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,2280,44.736843,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.658Z,2024-06-09T21:02:44.658Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,2,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,2274,42.21636,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.584Z,2024-06-09T21:02:44.584Z
11320.58855,Influenza A virus A/Chicken/USA/24-005334-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Chicken/USA/24-005334-001/2024,,3,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106764,,SRR28834884,,2151,44.351463,2024,2024,North America,USA,Chicken,Chicken,Avian,2024-06-09T21:02:44.733Z,2024-06-09T21:02:44.733Z
11320.58855,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,4,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,1704,42.01878,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:44.970Z,2024-06-09T21:02:44.970Z
11320.58855,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,6,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,1410,44.042553,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:44.887Z,2024-06-09T21:02:44.887Z
11320.58856,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,7,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,982,49.6945,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:44.809Z,2024-06-09T21:02:44.809Z
11320.58856,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,8,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,838,45.34606,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:45.042Z,2024-06-09T21:02:45.042Z
11320.58856,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,5,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,1497,47.89579,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:45.360Z,2024-06-09T21:02:45.360Z
11320.58856,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,2,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,2274,42.348286,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:45.123Z,2024-06-09T21:02:45.123Z
11320.58856,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,3,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,2151,44.397953,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:45.203Z,2024-06-09T21:02:45.203Z
11320.58856,Influenza A virus A/Mountain Lion/USA/24-010315-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Mountain Lion/USA/24-010315-001/2024,,1,H5N1,2.3.4.4b,,B3.6,,PRJNA1102327,SAMN41106835,,SRR28834885,,2280,45.08772,2024,2024,North America,USA,Mountain Lion,Mountain lion,Nonhuman Mammal,2024-06-09T21:02:45.282Z,2024-06-09T21:02:45.282Z
11320.58856,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,4,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,1704,41.90141,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:45.588Z,2024-06-09T21:02:45.588Z
11320.58856,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,7,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,982,50,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:45.817Z,2024-06-09T21:02:45.817Z
11320.58856,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,6,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,1410,43.82979,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:45.667Z,2024-06-09T21:02:45.667Z
11320.58856,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,8,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,838,46.300716,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:45.511Z,2024-06-09T21:02:45.511Z
11320.58857,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,5,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,1497,48.296593,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:45.435Z,2024-06-09T21:02:45.435Z
11320.58857,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,3,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,2151,43.979546,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:45.742Z,2024-06-09T21:02:45.742Z
11320.58857,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,1,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,2280,45.570175,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:45.895Z,2024-06-09T21:02:45.895Z
11320.58857,Influenza A virus A/Canada Goose/USA/24-005146-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Canada Goose/USA/24-005146-001/2024,,2,H5N1,2.3.4.4b,,B3.7,,PRJNA1102327,SAMN41106763,,SRR28834886,,2274,42.348286,2024,2024,North America,USA,Canada Goose,Goose,Avian,2024-06-09T21:02:46.024Z,2024-06-09T21:02:46.024Z
11320.58857,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,6,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,1410,43.82979,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.373Z,2024-06-09T21:02:46.373Z
11320.58857,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,7,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,982,49.796333,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.102Z,2024-06-09T21:02:46.102Z
11320.58857,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,4,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,945,41.48148,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.448Z,2024-06-09T21:02:46.448Z
11320.58857,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,5,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,1497,47.56179,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.178Z,2024-06-09T21:02:46.178Z
11320.58857,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,3,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,1212,43.89439,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.800Z,2024-06-09T21:02:46.800Z
11320.58857,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,8,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,838,45.942722,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.648Z,2024-06-09T21:02:46.648Z
11320.58858,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,1,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,820,44.26829,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.724Z,2024-06-09T21:02:46.724Z
11320.58858,Influenza A virus A/cattle/USA/24-009499-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009499-002/2024,,2,H5N1,2.3.4.4b,,,,PRJNA1102327,SAMN41106834,,SRR28834887,,1391,43.637672,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.342Z,2024-06-09T21:02:47.342Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,1704,41.78404,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.267Z,2024-06-09T21:02:47.267Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,982,49.796333,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.885Z,2024-06-09T21:02:46.885Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,1410,43.82979,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.036Z,2024-06-09T21:02:47.036Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,1497,47.56179,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:46.961Z,2024-06-09T21:02:46.961Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,1520,43.486843,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.192Z,2024-06-09T21:02:47.192Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,838,45.942722,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.113Z,2024-06-09T21:02:47.113Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,2247,45.215843,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.418Z,2024-06-09T21:02:47.418Z
11320.58858,Influenza A virus A/cattle/USA/24-009495-007/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-007/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106833,,SRR28834888,,1958,42.236977,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.495Z,2024-06-09T21:02:47.495Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,1704,41.725353,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.573Z,2024-06-09T21:02:47.573Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,982,49.796333,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.725Z,2024-06-09T21:02:47.725Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,1410,43.97163,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.301Z,2024-06-09T21:02:48.301Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,1497,47.56179,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.028Z,2024-06-09T21:02:48.028Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,838,45.823387,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.648Z,2024-06-09T21:02:47.648Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,1186,43.25464,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.799Z,2024-06-09T21:02:47.799Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,1355,45.09225,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.876Z,2024-06-09T21:02:47.876Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-005/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-005/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106832,,SRR28834889,,1643,42.970177,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.381Z,2024-06-09T21:02:48.381Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,982,49.796333,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:47.953Z,2024-06-09T21:02:47.953Z
11320.58859,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,1704,41.725353,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:49.016Z,2024-06-09T21:02:49.016Z
11320.5886,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,1497,47.49499,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.105Z,2024-06-09T21:02:48.105Z
11320.5886,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,1410,43.90071,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.219Z,2024-06-09T21:02:48.219Z
11320.5886,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,993,43.403828,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.711Z,2024-06-09T21:02:48.711Z
11320.5886,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,838,45.823387,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.459Z,2024-06-09T21:02:48.459Z
11320.5886,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,969,45.923634,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.535Z,2024-06-09T21:02:48.535Z
11320.5886,Influenza A virus A/cattle/USA/24-009495-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009495-004/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106831,,SRR28834890,,1295,43.861004,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.635Z,2024-06-09T21:02:48.635Z
11320.5886,Influenza A virus A/cattle/USA/24-009310-009/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009310-009/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106830,,SRR28834891,,1704,41.78404,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:49.166Z,2024-06-09T21:02:49.166Z
11320.5886,Influenza A virus A/cattle/USA/24-009310-009/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009310-009/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106830,,SRR28834891,,982,49.796333,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.784Z,2024-06-09T21:02:48.784Z
11320.5886,Influenza A virus A/cattle/USA/24-009310-009/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009310-009/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106830,,SRR28834891,,1410,43.97163,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.938Z,2024-06-09T21:02:48.938Z
11320.5886,Influenza A virus A/cattle/USA/24-009310-009/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009310-009/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106830,,SRR28834891,,1497,47.49499,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:48.859Z,2024-06-09T21:02:48.859Z
11320.58861,Influenza A virus A/cattle/USA/24-009310-009/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009310-009/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106830,,SRR28834891,,838,45.823387,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:49.091Z,2024-06-09T21:02:49.091Z
11320.58861,Influenza A virus A/cattle/USA/24-009310-009/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009310-009/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106830,,SRR28834891,,2035,44.226044,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:49.397Z,2024-06-09T21:02:49.397Z
11320.58861,Influenza A virus A/cattle/USA/24-009310-009/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/cattle/USA/24-009310-009/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN41106830,,SRR28834891,,1713,43.199066,2024,2024,North America,USA,cattle,Cow,Nonhuman Mammal,2024-06-09T21:02:49.239Z,2024-06-09T21:02:49.239Z
